"","Country","variable","Education","Code","value"
"4100","HU","2012",3,"I",9.88406499943996
"4101","HU","2012",3,"J",1.89076324967595
"4102","HU","2012",3,"K",1.92675614650014
"4103","HU","2012",3,"L",6.67905096164238
"4104","HU","2012",3,"M_N",10.0700484588742
"4105","HU","2013",1,"B",19.8589674137348
"4106","HU","2013",1,"C",13.6934924183185
"4107","HU","2013",1,"D",29.6755094037422
"4108","HU","2013",1,"E",15.0756123401351
"4109","HU","2013",1,"F",10.6807851478015
"4110","HU","2013",1,"G",15.276610145309
"4111","HU","2013",1,"H",11.4466894522451
"4112","HU","2013",1,"I",14.0343281073847
"4113","HU","2013",1,"J",59.0658226746345
"4114","HU","2013",1,"K",51.7007104870773
"4115","HU","2013",1,"L",41.3921669529674
"4116","HU","2013",1,"M_N",43.2347685098648
"4117","HU","2013",2,"B",72.3764374539408
"4118","HU","2013",2,"C",72.549096345041
"4119","HU","2013",2,"D",66.774636496163
"4120","HU","2013",2,"E",62.6999397583431
"4121","HU","2013",2,"F",76.4292135097389
"4122","HU","2013",2,"G",78.8941057260732
"4123","HU","2013",2,"H",78.7986904772158
"4124","HU","2013",2,"I",76.2554018636143
"4125","HU","2013",2,"J",39.6762647184334
"4126","HU","2013",2,"K",46.6985280061693
"4127","HU","2013",2,"L",53.4720337108413
"4128","HU","2013",2,"M_N",47.2307063639164
"4129","HU","2013",3,"B",7.76459513232437
"4130","HU","2013",3,"C",13.7574112366406
"4131","HU","2013",3,"D",3.54985410009481
"4132","HU","2013",3,"E",22.2244479015218
"4133","HU","2013",3,"F",12.8900013424596
"4134","HU","2013",3,"G",5.82928412861782
"4135","HU","2013",3,"H",9.75462007053891
"4136","HU","2013",3,"I",9.71027002900103
"4137","HU","2013",3,"J",1.25791260693218
"4138","HU","2013",3,"K",1.60076150675348
"4139","HU","2013",3,"L",5.13579933619126
"4140","HU","2013",3,"M_N",9.53452433459461
"4141","HU","2014",1,"B",25.3561849047075
"4142","HU","2014",1,"C",13.67904632286
"4143","HU","2014",1,"D",33.019781539423
"4144","HU","2014",1,"E",12.6203058041243
"4145","HU","2014",1,"F",11.6230777432375
"4146","HU","2014",1,"G",16.8171133258684
"4147","HU","2014",1,"H",12.0283025744379
"4148","HU","2014",1,"I",13.2327104901814
"4149","HU","2014",1,"J",62.2336167218158
"4150","HU","2014",1,"K",55.1757307542046
"4151","HU","2014",1,"L",30.7540068367984
"4152","HU","2014",1,"M_N",43.3027539402246
"4153","HU","2014",2,"B",64.0669949791919
"4154","HU","2014",2,"C",72.155288592574
"4155","HU","2014",2,"D",64.5122441662164
"4156","HU","2014",2,"E",66.2528009567154
"4157","HU","2014",2,"F",75.8572339681035
"4158","HU","2014",2,"G",77.1161540645793
"4159","HU","2014",2,"H",77.6628774433614
"4160","HU","2014",2,"I",76.0800652724911
"4161","HU","2014",2,"J",37.1093446654676
"4162","HU","2014",2,"K",43.2142579264575
"4163","HU","2014",2,"L",64.1158390811837
"4164","HU","2014",2,"M_N",44.7673723101616
"4165","HU","2014",3,"B",10.5768201161008
"4166","HU","2014",3,"C",14.165665084566
"4167","HU","2014",3,"D",2.46797429436049
"4168","HU","2014",3,"E",21.1268932391603
"4169","HU","2014",3,"F",12.5196882886591
"4170","HU","2014",3,"G",6.06673260955237
"4171","HU","2014",3,"H",10.3088199822007
"4172","HU","2014",3,"I",10.6872242373274
"4173","HU","2014",3,"J",0.657038612716582
"4174","HU","2014",3,"K",1.61001131933782
"4175","HU","2014",3,"L",5.13015408201787
"4176","HU","2014",3,"M_N",11.9298734236509
"4177","HU","2015",1,"B",20.4957786822375
"4178","HU","2015",1,"C",14.9921592528259
"4179","HU","2015",1,"D",27.9025938733007
"4180","HU","2015",1,"E",13.7025772930303
"4181","HU","2015",1,"F",9.58057672119626
"4182","HU","2015",1,"G",17.5937950142281
"4183","HU","2015",1,"H",12.9588567023552
"4184","HU","2015",1,"I",12.5335740976273
"4185","HU","2015",1,"J",64.0564583103059
"4186","HU","2015",1,"K",54.8940855159152
"4187","HU","2015",1,"L",30.6219590705322
"4188","HU","2015",1,"M_N",44.8997255414724
"4189","HU","2015",2,"B",67.4078026544317
"4190","HU","2015",2,"C",71.1103193455602
"4191","HU","2015",2,"D",69.3144916034351
"4192","HU","2015",2,"E",59.6226534391535
"4193","HU","2015",2,"F",77.2298112366777
"4194","HU","2015",2,"G",75.8117146024987
"4195","HU","2015",2,"H",76.4664063267005
"4196","HU","2015",2,"I",76.059308533018
"4197","HU","2015",2,"J",35.3592645451853
"4198","HU","2015",2,"K",43.1579224647653
"4199","HU","2015",2,"L",62.4822390906006
"4200","HU","2015",2,"M_N",43.7457244843245
"4201","HU","2015",3,"B",12.0964186633308
"4202","HU","2015",3,"C",13.897521401614
"4203","HU","2015",3,"D",2.78291452326424
"4204","HU","2015",3,"E",26.6747692678161
"4205","HU","2015",3,"F",13.189612042126
"4206","HU","2015",3,"G",6.59449038327307
"4207","HU","2015",3,"H",10.5747369709443
"4208","HU","2015",3,"I",11.4071173693548
"4209","HU","2015",3,"J",0.58427714450869
"4210","HU","2015",3,"K",1.94799201931945
"4211","HU","2015",3,"L",6.89580183886722
"4212","HU","2015",3,"M_N",11.354548111558
"4213","HU","2016",1,"B",19.6480421349406
"4214","HU","2016",1,"C",13.3095149882138
"4215","HU","2016",1,"D",29.3845765292645
"4216","HU","2016",1,"E",14.1878866590559
"4217","HU","2016",1,"F",10.51801959984
"4218","HU","2016",1,"G",16.0006471909583
"4219","HU","2016",1,"H",12.1911786496639
"4220","HU","2016",1,"I",13.4231643285602
"4221","HU","2016",1,"J",61.3902134820819
"4222","HU","2016",1,"K",53.4284692257643
"4223","HU","2016",1,"L",35.8860848471522
"4224","HU","2016",1,"M_N",43.3991007506847
"4225","HU","2016",2,"B",70.116105210036
"4226","HU","2016",2,"C",72.2100105136633
"4227","HU","2016",2,"D",67.7059242501855
"4228","HU","2016",2,"E",64.0298577025533
"4229","HU","2016",2,"F",76.4794879127294
"4230","HU","2016",2,"G",77.648126333952
"4231","HU","2016",2,"H",77.2820845246315
"4232","HU","2016",2,"I",76.0307122021914
"4233","HU","2016",2,"J",37.2929345816374
"4234","HU","2016",2,"K",44.7647295892239
"4235","HU","2016",2,"L",57.3419580236077
"4236","HU","2016",2,"M_N",46.0990734398365
"4237","HU","2016",3,"B",10.2358495554654
"4238","HU","2016",3,"C",14.4804742187262
"4239","HU","2016",3,"D",2.90949961927254
"4240","HU","2016",3,"E",21.7822551960126
"4241","HU","2016",3,"F",13.0024940823205
"4242","HU","2016",3,"G",6.35122815147042
"4243","HU","2016",3,"H",10.5267379316501
"4244","HU","2016",3,"I",10.5461223982275
"4245","HU","2016",3,"J",1.31685332162306
"4246","HU","2016",3,"K",1.80679996556137
"4247","HU","2016",3,"L",6.77195829339325
"4248","HU","2016",3,"M_N",10.5018261820078
"4249","HU","2017",1,"B",21.184450853616
"4250","HU","2017",1,"C",13.8250573072582
"4251","HU","2017",1,"D",29.6013224869967
"4252","HU","2017",1,"E",14.3185292836279
"4253","HU","2017",1,"F",10.7502135448158
"4254","HU","2017",1,"G",16.2987733259797
"4255","HU","2017",1,"H",12.3035358265042
"4256","HU","2017",1,"I",13.4328754153103
"4257","HU","2017",1,"J",61.4972667768598
"4258","HU","2017",1,"K",53.1260646879673
"4259","HU","2017",1,"L",36.0332551412284
"4260","HU","2017",1,"M_N",43.5811921954155
"4261","HU","2017",2,"B",68.8412724994123
"4262","HU","2017",2,"C",72.0541801303625
"4263","HU","2017",2,"D",67.3785468563437
"4264","HU","2017",2,"E",62.7738324925303
"4265","HU","2017",2,"F",76.2691632844508
"4266","HU","2017",2,"G",77.5912743061781
"4267","HU","2017",2,"H",77.4056818336248
"4268","HU","2017",2,"I",76.1449553072453
"4269","HU","2017",2,"J",37.4052351340652
"4270","HU","2017",2,"K",45.1025564223528
"4271","HU","2017",2,"L",58.0065425485373
"4272","HU","2017",2,"M_N",45.6965588033199
"4273","HU","2017",3,"B",9.97427797556156
"4274","HU","2017",3,"C",14.1207611188293
"4275","HU","2017",3,"D",3.02012967003975
"4276","HU","2017",3,"E",22.9076367802918
"4277","HU","2017",3,"F",12.9806223791093
"4278","HU","2017",3,"G",6.10995362512767
"4279","HU","2017",3,"H",10.2907826891169
"4280","HU","2017",3,"I",10.4221693589352
"4281","HU","2017",3,"J",1.09749791445211
"4282","HU","2017",3,"K",1.77138021535939
"4283","HU","2017",3,"L",5.96020151861012
"4284","HU","2017",3,"M_N",10.7222485356033
"4285","IT","2008",1,"B",16.7324730430631
"4286","IT","2008",1,"C",7.09326177666755
"4287","IT","2008",1,"D",17.0646742579033
"4288","IT","2008",1,"E",6.73346625791445
"4289","IT","2008",1,"F",3.14675901801241
"4290","IT","2008",1,"G",7.46410913638022
"4291","IT","2008",1,"H",5.87108556132055
"4292","IT","2008",1,"I",5.36263522907343
"4293","IT","2008",1,"J",33.4469067415246
"4294","IT","2008",1,"K",29.6424319115068
"4295","IT","2008",1,"L",11.8136372271487
"4296","IT","2008",1,"M_N",28.9343823678792
"4297","IT","2008",2,"B",40.0152989792691
"4298","IT","2008",2,"C",45.8640595394647
"4299","IT","2008",2,"D",61.5083662678319
"4300","IT","2008",2,"E",38.4377131406587
"4301","IT","2008",2,"F",34.2112647608813
"4302","IT","2008",2,"G",49.9818818592949
"4303","IT","2008",2,"H",50.432581805485
"4304","IT","2008",2,"I",46.5114708890925
"4305","IT","2008",2,"J",59.4050966192345
"4306","IT","2008",2,"K",64.0461405434474
"4307","IT","2008",2,"L",71.6864209080366
"4308","IT","2008",2,"M_N",45.5906523391604
"4309","IT","2008",3,"B",43.2522279776678
"4310","IT","2008",3,"C",47.0426786838677
"4311","IT","2008",3,"D",21.4269594742648
"4312","IT","2008",3,"E",54.8288206014268
"4313","IT","2008",3,"F",62.6419762211063
"4314","IT","2008",3,"G",42.5540090043249
"4315","IT","2008",3,"H",43.6963326331944
"4316","IT","2008",3,"I",48.1258938818341
"4317","IT","2008",3,"J",7.14799663924105
"4318","IT","2008",3,"K",6.31142754504577
"4319","IT","2008",3,"L",16.4999418648147
"4320","IT","2008",3,"M_N",25.4749664105475
"4321","IT","2009",1,"B",16.0131170385805
"4322","IT","2009",1,"C",7.54720208807157
"4323","IT","2009",1,"D",21.7853623193562
"4324","IT","2009",1,"E",5.02797079492759
"4325","IT","2009",1,"F",3.17743806201477
"4326","IT","2009",1,"G",6.9773485393539
"4327","IT","2009",1,"H",5.99892169219772
"4328","IT","2009",1,"I",5.17573853361497
"4329","IT","2009",1,"J",32.5104122867904
"4330","IT","2009",1,"K",30.1863131253107
"4331","IT","2009",1,"L",12.0698837077489
"4332","IT","2009",1,"M_N",28.7387740798295
"4333","IT","2009",2,"B",36.7991701277792
"4334","IT","2009",2,"C",46.8883722422984
"4335","IT","2009",2,"D",59.2975530715258
"4336","IT","2009",2,"E",40.2740394704971
"4337","IT","2009",2,"F",36.449021561402
"4338","IT","2009",2,"G",50.8535370052147
"4339","IT","2009",2,"H",50.8804963683984
"4340","IT","2009",2,"I",45.3276584824719
"4341","IT","2009",2,"J",60.8295869537292
"4342","IT","2009",2,"K",63.9286131713274
"4343","IT","2009",2,"L",70.2388640830326
"4344","IT","2009",2,"M_N",46.0837215185165
"4345","IT","2009",3,"B",47.1877128336403
"4346","IT","2009",3,"C",45.5644256696301
"4347","IT","2009",3,"D",18.917084609118
"4348","IT","2009",3,"E",54.6979897345752
"4349","IT","2009",3,"F",60.3735403765832
"4350","IT","2009",3,"G",42.1691144554314
"4351","IT","2009",3,"H",43.1205819394038
"4352","IT","2009",3,"I",49.4966029839131
"4353","IT","2009",3,"J",6.66000075948043
"4354","IT","2009",3,"K",5.88507370336182
"4355","IT","2009",3,"L",17.6912522092186
"4356","IT","2009",3,"M_N",25.177504029125
"4357","IT","2010",1,"B",16.5798743900454
"4358","IT","2010",1,"C",7.76072800980876
"4359","IT","2010",1,"D",16.8706167112444
"4360","IT","2010",1,"E",5.98280378099238
"4361","IT","2010",1,"F",3.60408366465609
"4362","IT","2010",1,"G",7.17539671396167
"4363","IT","2010",1,"H",6.18605795280828
"4364","IT","2010",1,"I",4.4220026708689
"4365","IT","2010",1,"J",32.0736163897021
"4366","IT","2010",1,"K",30.6220685056237
"4367","IT","2010",1,"L",14.7190922769858
"4368","IT","2010",1,"M_N",29.013770353049
"4369","IT","2010",2,"B",37.6719167476367
"4370","IT","2010",2,"C",47.9863294014282
"4371","IT","2010",2,"D",65.9328782483825
"4372","IT","2010",2,"E",41.2280895061313
"4373","IT","2010",2,"F",37.3145866659281
"4374","IT","2010",2,"G",51.588560653346
"4375","IT","2010",2,"H",52.3178809011794
"4376","IT","2010",2,"I",47.8494254852293
"4377","IT","2010",2,"J",62.5852880481743
"4378","IT","2010",2,"K",63.0669092012121
"4379","IT","2010",2,"L",67.5742311281623
"4380","IT","2010",2,"M_N",45.5822665244341
"4381","IT","2010",3,"B",45.7482088623179
"4382","IT","2010",3,"C",44.2529425887631
"4383","IT","2010",3,"D",17.1965050403732
"4384","IT","2010",3,"E",52.7891067128763
"4385","IT","2010",3,"F",59.0813296694158
"4386","IT","2010",3,"G",41.2360426326922
"4387","IT","2010",3,"H",41.4960611460123
"4388","IT","2010",3,"I",47.7285718439017
"4389","IT","2010",3,"J",5.34109556212355
"4390","IT","2010",3,"K",6.31102229316417
"4391","IT","2010",3,"L",17.706676594852
"4392","IT","2010",3,"M_N",25.4039619117975
"4393","IT","2011",1,"B",14.1767714515535
"4394","IT","2011",1,"C",8.53309650602871
"4395","IT","2011",1,"D",18.8951557956079
"4396","IT","2011",1,"E",6.66446894017203
"4397","IT","2011",1,"F",3.60536371389357
"4398","IT","2011",1,"G",7.80994201549589
"4399","IT","2011",1,"H",6.33458872504717
"4400","IT","2011",1,"I",4.43595891624299
"4401","IT","2011",1,"J",32.427492741567
"4402","IT","2011",1,"K",32.5578829801618
"4403","IT","2011",1,"L",12.5604510086625
"4404","IT","2011",1,"M_N",30.3573393262923
"4405","IT","2011",2,"B",41.8937746075794
"4406","IT","2011",2,"C",46.9985866421775
"4407","IT","2011",2,"D",64.2243775702346
"4408","IT","2011",2,"E",41.8137699527337
"4409","IT","2011",2,"F",38.1404247919229
"4410","IT","2011",2,"G",52.0980971772789
"4411","IT","2011",2,"H",51.3241196357931
"4412","IT","2011",2,"I",50.0996960129175
"4413","IT","2011",2,"J",61.5816010759994
"4414","IT","2011",2,"K",62.1869077100423
"4415","IT","2011",2,"L",68.6413298413622
"4416","IT","2011",2,"M_N",44.8756672441959
"4417","IT","2011",3,"B",43.9294539408671
"4418","IT","2011",3,"C",44.4683168517938
"4419","IT","2011",3,"D",16.8804666341575
"4420","IT","2011",3,"E",51.5217611070942
"4421","IT","2011",3,"F",58.2542114941836
"4422","IT","2011",3,"G",40.0919608072251
"4423","IT","2011",3,"H",42.3412916391598
"4424","IT","2011",3,"I",45.4643450708395
"4425","IT","2011",3,"J",5.99090618243367
"4426","IT","2011",3,"K",5.25520930979591
"4427","IT","2011",3,"L",18.7982191499754
"4428","IT","2011",3,"M_N",24.7669937089086
"4429","IT","2012",1,"B",16.3465196305159
"4430","IT","2012",1,"C",8.42072220413484
"4431","IT","2012",1,"D",23.0396420371855
"4432","IT","2012",1,"E",7.46515675544557
"4433","IT","2012",1,"F",3.99186100482781
"4434","IT","2012",1,"G",8.72606581590887
"4435","IT","2012",1,"H",6.46318907444275
"4436","IT","2012",1,"I",5.75540130817184
"4437","IT","2012",1,"J",33.7920458043972
"4438","IT","2012",1,"K",33.0284923331719
"4439","IT","2012",1,"L",14.3607527333981
"4440","IT","2012",1,"M_N",31.4831111580133
"4441","IT","2012",2,"B",39.3281775912606
"4442","IT","2012",2,"C",47.560766153115
"4443","IT","2012",2,"D",62.4856978113663
"4444","IT","2012",2,"E",40.4114023722318
"4445","IT","2012",2,"F",38.6046485178835
"4446","IT","2012",2,"G",52.7452367609935
"4447","IT","2012",2,"H",52.6356644188377
"4448","IT","2012",2,"I",50.3064650229394
"4449","IT","2012",2,"J",60.4477706892713
"4450","IT","2012",2,"K",62.0121118843928
"4451","IT","2012",2,"L",65.6880605121104
"4452","IT","2012",2,"M_N",44.3270325660706
"4453","IT","2012",3,"B",44.3253027782236
"4454","IT","2012",3,"C",44.0185116427502
"4455","IT","2012",3,"D",14.4746601514482
"4456","IT","2012",3,"E",52.1234408723226
"4457","IT","2012",3,"F",57.4034904772887
"4458","IT","2012",3,"G",38.5286974230976
"4459","IT","2012",3,"H",40.9011465067196
"4460","IT","2012",3,"I",43.9381336688888
"4461","IT","2012",3,"J",5.76018350633165
"4462","IT","2012",3,"K",4.95939578243538
"4463","IT","2012",3,"L",19.9511867544916
"4464","IT","2012",3,"M_N",24.1898550651968
"4465","IT","2013",1,"B",16.4559209636046
"4466","IT","2013",1,"C",8.78172577836997
"4467","IT","2013",1,"D",19.3791541414411
"4468","IT","2013",1,"E",7.33212902450318
"4469","IT","2013",1,"F",4.04569043381194
"4470","IT","2013",1,"G",9.01340858354973
"4471","IT","2013",1,"H",6.74341049823009
"4472","IT","2013",1,"I",6.37664100347199
"4473","IT","2013",1,"J",37.0413538170845
"4474","IT","2013",1,"K",34.1740605171441
"4475","IT","2013",1,"L",12.9064819006082
"4476","IT","2013",1,"M_N",32.3323444463313
"4477","IT","2013",2,"B",40.9208741004813
"4478","IT","2013",2,"C",48.5320952234389
"4479","IT","2013",2,"D",63.9633130138903
"4480","IT","2013",2,"E",41.2330387756367
"4481","IT","2013",2,"F",39.6442213335817
"4482","IT","2013",2,"G",53.5665323506678
"4483","IT","2013",2,"H",53.5637492879227
"4484","IT","2013",2,"I",50.2126680935559
"4485","IT","2013",2,"J",58.402537589908
"4486","IT","2013",2,"K",60.7325202913609
"4487","IT","2013",2,"L",64.3851011936001
"4488","IT","2013",2,"M_N",43.5956016182899
"4489","IT","2013",3,"B",42.6232049359141
"4490","IT","2013",3,"C",42.6861789981912
"4491","IT","2013",3,"D",16.6575328446687
"4492","IT","2013",3,"E",51.4348321998601
"4493","IT","2013",3,"F",56.3100882326063
"4494","IT","2013",3,"G",37.4200590657824
"4495","IT","2013",3,"H",39.6928402138472
"4496","IT","2013",3,"I",43.4106909029721
"4497","IT","2013",3,"J",4.55610859300746
"4498","IT","2013",3,"K",5.09341919149496
"4499","IT","2013",3,"L",22.7084169057916
"4500","IT","2013",3,"M_N",24.0720537956804
"4501","IT","2014",1,"B",16.7513210028879
"4502","IT","2014",1,"C",9.66649397024763
"4503","IT","2014",1,"D",17.4372688123949
"4504","IT","2014",1,"E",8.09265355338154
"4505","IT","2014",1,"F",3.20529759403816
"4506","IT","2014",1,"G",9.34573299984654
"4507","IT","2014",1,"H",8.26360471460948
"4508","IT","2014",1,"I",6.46878080547254
"4509","IT","2014",1,"J",36.9467546768911
"4510","IT","2014",1,"K",36.1656388426434
"4511","IT","2014",1,"L",16.1607779131804
"4512","IT","2014",1,"M_N",33.0168696120381
"4513","IT","2014",2,"B",39.0082426311808
"4514","IT","2014",2,"C",49.394017901474
"4515","IT","2014",2,"D",65.2325368462073
"4516","IT","2014",2,"E",38.4795950350248
"4517","IT","2014",2,"F",40.7060033097813
"4518","IT","2014",2,"G",54.1836091321732
"4519","IT","2014",2,"H",52.7695125081722
"4520","IT","2014",2,"I",50.8495996968235
"4521","IT","2014",2,"J",58.1063634283431
"4522","IT","2014",2,"K",59.6833881744273
"4523","IT","2014",2,"L",67.2597780918316
"4524","IT","2014",2,"M_N",43.3304514735937
"4525","IT","2014",3,"B",44.2404363659313
"4526","IT","2014",3,"C",40.9394881282785
"4527","IT","2014",3,"D",17.3301943413979
"4528","IT","2014",3,"E",53.4277514115937
"4529","IT","2014",3,"F",56.0886990961806
"4530","IT","2014",3,"G",36.4706578679803
"4531","IT","2014",3,"H",38.9668827772183
"4532","IT","2014",3,"I",42.681619497704
"4533","IT","2014",3,"J",4.94688189476588
"4534","IT","2014",3,"K",4.15097298292932
"4535","IT","2014",3,"L",16.579443994988
"4536","IT","2014",3,"M_N",23.6526779830456
"4537","IT","2015",1,"B",19.0330548343006
"4538","IT","2015",1,"C",10.5279514091679
"4539","IT","2015",1,"D",21.8024043769441
"4540","IT","2015",1,"E",7.94285866799173
"4541","IT","2015",1,"F",3.50668542051032
"4542","IT","2015",1,"G",10.0423455105993
"4543","IT","2015",1,"H",8.66068489834821
"4544","IT","2015",1,"I",6.82293239815068
"4545","IT","2015",1,"J",39.4579550111189
"4546","IT","2015",1,"K",35.8664019422931
"4547","IT","2015",1,"L",18.0571090845567
"4548","IT","2015",1,"M_N",33.902726508677
"4549","IT","2015",2,"B",31.9126268245731
"4550","IT","2015",2,"C",49.2090031211085
"4551","IT","2015",2,"D",63.0430939545844
"4552","IT","2015",2,"E",39.6558859491668
"4553","IT","2015",2,"F",41.3813996593239
"4554","IT","2015",2,"G",53.390132509192
"4555","IT","2015",2,"H",53.0825665635855
"4556","IT","2015",2,"I",50.2672029533937
"4557","IT","2015",2,"J",56.3827290433158
"4558","IT","2015",2,"K",59.7306712182412
"4559","IT","2015",2,"L",68.045028069846
"4560","IT","2015",2,"M_N",42.9711788892746
"4561","IT","2015",3,"B",49.0543183411263
"4562","IT","2015",3,"C",40.2630454697236
"4563","IT","2015",3,"D",15.1545016684716
"4564","IT","2015",3,"E",52.4012553828414
"4565","IT","2015",3,"F",55.1119149201657
"4566","IT","2015",3,"G",36.5675219802087
"4567","IT","2015",3,"H",38.2567485380663
"4568","IT","2015",3,"I",42.9098646484556
"4569","IT","2015",3,"J",4.15931594556524
"4570","IT","2015",3,"K",4.40292683946572
"4571","IT","2015",3,"L",13.8978628455974
"4572","IT","2015",3,"M_N",23.1260947883129
"4573","IT","2016",1,"B",16.5527179371566
"4574","IT","2016",1,"C",9.18599790893495
"4575","IT","2016",1,"D",20.1107254717499
"4576","IT","2016",1,"E",7.4994535301812
"4577","IT","2016",1,"F",3.67097975104116
"4578","IT","2016",1,"G",8.98749884217978
"4579","IT","2016",1,"H",7.29309546295553
"4580","IT","2016",1,"I",5.97194293513894
"4581","IT","2016",1,"J",35.9331206418574
"4582","IT","2016",1,"K",34.3584954738617
"4583","IT","2016",1,"L",14.809114439413
"4584","IT","2016",1,"M_N",32.2184775955975
"4585","IT","2016",2,"B",38.6127391830087
"4586","IT","2016",2,"C",48.3388938009739
"4587","IT","2016",2,"D",63.7898048385978
"4588","IT","2016",2,"E",40.3187378309667
"4589","IT","2016",2,"F",39.6953392308205
"4590","IT","2016",2,"G",53.1967211514711
"4591","IT","2016",2,"H",52.6751216500998
"4592","IT","2016",2,"I",50.3471253439784
"4593","IT","2016",2,"J",58.984200656414
"4594","IT","2016",2,"K",60.8691206201911
"4595","IT","2016",2,"L",66.8038595467806
"4596","IT","2016",2,"M_N",43.8199859112501
"4597","IT","2016",3,"B",44.834544241894
"4598","IT","2016",3,"C",42.4751081503928
"4599","IT","2016",3,"D",16.0994710051455
"4600","IT","2016",3,"E",52.1818071138114
"4601","IT","2016",3,"F",56.6336828807835
"4602","IT","2016",3,"G",37.8157800063491
"4603","IT","2016",3,"H",40.0317822117358
"4604","IT","2016",3,"I",43.6809305101633
"4605","IT","2016",3,"J",5.08267909754068
"4606","IT","2016",3,"K",4.77238477906212
"4607","IT","2016",3,"L",18.3870256645605
"4608","IT","2016",3,"M_N",23.9615345839411
"4609","IT","2017",1,"B",17.1467044390738
"4610","IT","2017",1,"C",9.34922334272414
"4611","IT","2017",1,"D",20.4146172385663
"4612","IT","2017",1,"E",7.70819932222366
"4613","IT","2017",1,"F",3.68738363031298
"4614","IT","2017",1,"G",9.28188837133348
"4615","IT","2017",1,"H",7.5327223399654
"4616","IT","2017",1,"I",6.35593889746815
"4617","IT","2017",1,"J",36.8095271289349
"4618","IT","2017",1,"K",34.8086474463344
"4619","IT","2017",1,"L",15.3712803032249
"4620","IT","2017",1,"M_N",32.6837629079819
"4621","IT","2017",2,"B",37.7924809232354
"4622","IT","2017",2,"C",48.6739706248045
"4623","IT","2017",2,"D",63.6811611242592
"4624","IT","2017",2,"E",39.9449809454381
"4625","IT","2017",2,"F",40.0840683374554
"4626","IT","2017",2,"G",53.47137786448
"4627","IT","2017",2,"H",53.0128726735711
"4628","IT","2017",2,"I",50.4089839756489
"4629","IT","2017",2,"J",58.3348516374826
"4630","IT","2017",2,"K",60.539672896266
"4631","IT","2017",2,"L",66.3444917649031
"4632","IT","2017",2,"M_N",43.5560658574104
"4633","IT","2017",3,"B",45.0608159066178
"4634","IT","2017",3,"C",41.9768062420189
"4635","IT","2017",3,"D",15.9042224171571
"4636","IT","2017",3,"E",52.3468207102269
"4637","IT","2017",3,"F",56.228547252249
"4638","IT","2017",3,"G",37.2467335313559
"4639","IT","2017",3,"H",39.4544044160284
"4640","IT","2017",3,"I",43.2350777089596
"4641","IT","2017",3,"J",4.85562254907563
"4642","IT","2017",3,"K",4.65167868533172
"4643","IT","2017",3,"L",18.2842281181365
"4644","IT","2017",3,"M_N",23.7601698376238
"4645","JP","1999",1,"B",13.6367854493365
"4646","JP","1999",1,"C",20.9102497278744
"4647","JP","1999",1,"D",24.3049826117691
"4648","JP","1999",1,"E",19.0683550726003
"4649","JP","1999",1,"F",21.3049202088946
"4650","JP","1999",1,"G",27.2117667893115
"4651","JP","1999",1,"H",13.5371494486103
"4652","JP","1999",1,"I",8.8410228780436
"4653","JP","1999",1,"J",61.4247968855485
"4654","JP","1999",1,"K",52.9354305243478
"4655","JP","1999",1,"L",33.63782324873
"4656","JP","1999",1,"M_N",31.8970227925917
"4657","JP","1999",2,"B",62.1880034150875
"4658","JP","1999",2,"C",66.3728616219361
"4659","JP","1999",2,"D",69.681354400755
"4660","JP","1999",2,"E",62.3086997578799
"4661","JP","1999",2,"F",65.489009915706
"4662","JP","1999",2,"G",68.8389089589137
"4663","JP","1999",2,"H",71.9396796348108
"4664","JP","1999",2,"I",85.7186903771543
"4665","JP","1999",2,"J",36.8046838582908
"4666","JP","1999",2,"K",45.734782375969
"4667","JP","1999",2,"L",61.1335914867573
"4668","JP","1999",2,"M_N",62.4737551113912
"4669","JP","1999",3,"B",24.175211135576
"4670","JP","1999",3,"C",12.7168886501895
"4671","JP","1999",3,"D",6.01366298747581
"4672","JP","1999",3,"E",18.6229451695198
"4673","JP","1999",3,"F",13.2060698753994
"4674","JP","1999",3,"G",3.94932425177475
"4675","JP","1999",3,"H",14.5231709165789
"4676","JP","1999",3,"I",5.44028674480209
"4677","JP","1999",3,"J",1.77051925616067
"4678","JP","1999",3,"K",1.32978709968323
"4679","JP","1999",3,"L",5.22858526451264
"4680","JP","1999",3,"M_N",5.62922209601708
"4681","JP","2000",1,"B",13.8868085241079
"4682","JP","2000",1,"C",21.500658326132
"4683","JP","2000",1,"D",25.6148238438821
"4684","JP","2000",1,"E",20.2216798668701
"4685","JP","2000",1,"F",22.4244455388272
"4686","JP","2000",1,"G",28.5709249043147
"4687","JP","2000",1,"H",14.6425281932053
"4688","JP","2000",1,"I",13.1641672596633
"4689","JP","2000",1,"J",62.9045037709303
"4690","JP","2000",1,"K",54.3498294866273
"4691","JP","2000",1,"L",34.1172336951444
"4692","JP","2000",1,"M_N",33.1533762628111
"4693","JP","2000",2,"B",60.2827671724608
"4694","JP","2000",2,"C",66.2285969021043
"4695","JP","2000",2,"D",68.175420667637
"4696","JP","2000",2,"E",62.7315250561559
"4697","JP","2000",2,"F",65.6309808988021
"4698","JP","2000",2,"G",67.9672005524347
"4699","JP","2000",2,"H",71.3528068618028
"4700","JP","2000",2,"I",82.4308816988348
"4701","JP","2000",2,"J",35.2755134671194
"4702","JP","2000",2,"K",44.3158609673009
"4703","JP","2000",2,"L",61.2926965495442
"4704","JP","2000",2,"M_N",61.6619309581736
