"","Resp_id1","ISCO_NU","Functions","strata","bra10grp","bra10grp_code","aldergrp","udgrp","loengrp","pervgt","A1","A1a","A3","A4","A5","A7","A8","A9","B1","B2","B3","B4","B5","B6","B7","B8","B9","B10","B11","B12","B13","B14","B15","C1","C2","C3","C4","C5","D1","D2","D3","D4","E3","E3a","E3b","E3c","E4","E4a","E4b","E4c","E1","E1a","E1b","E1c","E2","E2a","E2b","E2c","F1","F1a","F1b","F1c","F2","F2a","F2b","F2c","G1","G1a","G1b","G1c","G2","G2a","G2b","G2c","G3","G3a","G3b","G3c","H1","H2","H3","H4","J1","J2","J3"
"602","LS503484","Production and specialised services managers","1",7,"Finansiering og forsikring",6,1,3,4,3791.95363971064,1,NA,48,NA,1,2,2,2,2,1,4,2,4,4,2,5,3,1,5,4,5,1,4,2,2,1,3,1,4,5,2,5,2,2,3,1,5,3,NA,NA,5,3,NA,NA,3,2,3,1,5,3,NA,NA,5,3,NA,NA,3,1,3,1,5,3,NA,NA,1,1,3,1,NA,NA,NA,NA,48,3,9
"603","LS503641","Science and engineering professionals","2",2,"Handel og transport",4,2,3,3,976.585400976584,1,NA,97,NA,1,1,1,1,2,2,2,3,2,2,4,2,3,2,4,3,3,5,4,3,3,3,3,3,1,5,2,2,2,3,3,1,2,3,3,1,3,3,3,1,2,1,3,2,5,3,NA,NA,5,3,NA,NA,5,3,NA,NA,5,3,NA,NA,5,3,NA,NA,NA,NA,NA,NA,67,1,3
"604","LS503926","Drivers and mobile plant operators","8",6,"Handel og transport",4,2,2,3,1165.83273453286,1,NA,57,NA,1,2,2,2,2,4,3,2,4,3,3,4,4,4,5,4,4,3,2,2,2,1,2,2,3,4,3,4,4,2,NA,NA,5,3,NA,NA,5,3,NA,NA,3,2,2,1,5,2,NA,NA,5,2,NA,NA,5,3,NA,NA,5,3,NA,NA,5,3,NA,NA,NA,NA,NA,NA,64,3,2
"605","LS504735","Customer services clerks","4",8,"Handel og transport",4,1,3,2,1873.89681084194,1,NA,48,NA,1,1,1,1,1,1,1,1,3,2,2,3,3,4,2,3,3,2,3,3,3,3,3,3,1,5,2,2,2,3,1,1,5,3,NA,NA,5,3,NA,NA,2,3,1,1,5,3,NA,NA,9,9,NA,NA,1,3,2,1,4,3,NA,NA,5,3,NA,NA,NA,NA,NA,NA,48,3,13
"606","LS505750","None","None",4,"Handel og transport",4,1,1,1,1712.63292641425,2,1,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,5,5,5,98,3,13
"607","LS506236","Health professionals","2",2,"Offentlig administration, undervisning og sundhed",9,1,3,4,1196.0507932722,1,NA,97,NA,1,1,1,1,1,2,2,2,4,4,2,2,4,4,2,2,2,2,4,3,2,1,1,1,2,5,2,2,2,3,2,2,5,3,NA,NA,5,3,NA,NA,3,3,3,2,5,3,NA,NA,5,3,NA,NA,1,3,1,1,5,3,NA,NA,5,3,NA,NA,NA,NA,NA,NA,98,3,7
"608","LS506746","Health professionals","2",4,"Offentlig administration, undervisning og sundhed",9,1,3,4,1160.73238984477,1,NA,93,NA,1,1,2,1,2,1,2,4,2,2,4,2,3,3,2,2,4,4,5,1,1,3,3,3,2,4,1,2,3,3,3,2,5,3,NA,NA,5,3,NA,NA,4,3,NA,NA,5,3,NA,NA,5,3,NA,NA,5,3,NA,NA,5,3,NA,NA,5,3,NA,NA,NA,NA,NA,NA,98,3,13
"609","LS507397","None","None",8,"Offentlig administration, undervisning og sundhed",9,1,1,1,2441.62341348104,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,999,3,13
"610","LS508373","None","None",8,"Erhvervsservice",8,2,3,1,1050.18138574958,2,1,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,3,3,2,3,7
"611","LS508450","Teaching professionals","2",8,"Offentlig administration, undervisning og sundhed",9,2,3,4,1104.90457294443,1,NA,48,NA,1,1,1,1,4,2,3,3,2,3,4,3,2,2,3,4,4,5,5,3,3,3,3,3,1,5,1,3,4,3,NA,NA,5,3,NA,NA,5,3,NA,NA,2,3,3,2,5,3,NA,NA,5,3,NA,NA,5,3,NA,NA,5,3,NA,NA,5,3,NA,NA,NA,NA,NA,NA,23,3,7
"612","LS508467","Building and related trades workers, excluding electricians","7",6,"Offentlig administration, undervisning og sundhed",9,1,1,2,1928.48730441506,1,NA,82,NA,1,1,1,2,1,1,1,3,3,2,3,1,5,3,3,3,1,1,5,1,1,2,1,1,2,3,5,2,2,1,2,1,5,3,NA,NA,5,3,NA,NA,1,1,2,1,5,3,NA,NA,5,3,NA,NA,5,3,NA,NA,5,3,NA,NA,5,3,NA,NA,NA,NA,NA,NA,21,3,2
"613","LS509762","Information and communications technology","2",8,"Industri, råstofindvinding og forsyningsvirksomhed",2,2,3,4,1104.90457294443,1,NA,4,NA,1,1,1,1,1,1,1,5,1,1,5,1,1,1,5,5,5,5,5,3,3,3,3,3,1,5,2,1,4,3,NA,NA,5,3,NA,NA,5,3,NA,NA,2,3,1,1,5,3,NA,NA,5,3,NA,NA,1,3,1,1,5,3,NA,NA,5,3,NA,NA,NA,NA,NA,NA,20,3,11
"614","LS510058","Labourers in mining, construction, manufacturing and transport","9",4,"Industri, råstofindvinding og forsyningsvirksomhed",2,2,1,2,1605.2230548701,1,NA,37,NA,2,NA,NA,NA,1,1,1,1,2,3,2,1,1,2,3,1,2,1,2,NA,NA,NA,NA,NA,2,4,1,4,3,NA,2,1,5,NA,NA,NA,5,NA,NA,NA,5,NA,NA,NA,4,NA,NA,NA,4,NA,NA,NA,5,NA,NA,NA,5,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,37,3,3
"615","LS510218","Teaching professionals","2",6,"Offentlig administration, undervisning og sundhed",9,2,3,2,1413.23114824481,1,NA,82,NA,1,1,1,1,4,1,2,5,1,2,3,2,3,1,1,1,1,5,3,1,3,3,3,3,1,4,3,2,5,3,NA,NA,5,3,NA,NA,5,3,NA,NA,5,3,NA,NA,5,3,NA,NA,5,3,NA,NA,5,3,NA,NA,5,3,NA,NA,5,3,NA,NA,NA,NA,NA,NA,82,3,8
"616","LS510346","Labourers in mining, construction, manufacturing and transport","9",6,"Landbrug, skovbrug og fiskeri",1,2,2,1,1253.00410514606,1,NA,64,NA,1,1,1,1,2,9,2,2,2,4,2,2,3,1,3,5,5,4,3,3,3,3,3,3,2,4,4,3,2,3,2,1,5,3,NA,NA,5,3,NA,NA,5,3,NA,NA,5,3,NA,NA,5,3,NA,NA,3,3,2,1,5,3,NA,NA,9,9,NA,NA,NA,NA,NA,NA,64,3,13
"617","LS512451","Business and administration professionals","2",8,"Finansiering og forsikring",6,2,2,4,1142.69026766395,1,NA,4,NA,1,2,2,1,1,2,2,4,1,2,4,2,2,1,2,3,4,5,4,3,2,3,1,1,1,5,4,3,2,2,2,2,5,3,NA,NA,3,3,3,2,1,3,3,1,1,3,3,2,5,3,NA,NA,5,3,NA,NA,5,3,NA,NA,5,3,NA,NA,NA,NA,NA,NA,31,3,13
"618","LS513829","Electrical and electronic trades workers","7",4,"Bygge og anlæg",3,3,2,2,1052.998602943,1,NA,38,NA,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,4,3,3,3,3,3,3,1,3,2,2,1,3,3,1,2,3,3,1,2,3,1,1,2,3,2,1,5,3,NA,NA,4,3,NA,NA,4,3,NA,NA,4,3,NA,NA,4,3,NA,NA,NA,NA,NA,NA,38,2,2
"619","LS514190","General and keyboard clerks","4",6,"Offentlig administration, undervisning og sundhed",9,1,2,2,1461.42374464797,1,NA,64,NA,1,1,1,1,1,2,1,3,2,2,4,2,2,3,2,2,3,5,4,3,3,3,3,3,1,5,3,1,1,3,1,1,5,3,NA,NA,3,3,2,2,2,3,1,1,1,3,2,1,3,3,2,1,3,1,2,2,3,1,2,1,5,3,NA,NA,NA,NA,NA,NA,61,3,1
"620","LS514332","Production and specialised services managers","1",3,"Handel og transport",4,1,2,2,3628.58940298705,1,NA,76,NA,1,1,1,1,1,1,1,2,3,2,3,2,2,2,2,1,3,3,4,3,3,3,3,3,2,4,2,4,1,3,3,1,5,3,NA,NA,5,3,NA,NA,5,3,NA,NA,1,3,2,2,2,3,2,1,5,3,NA,NA,5,3,NA,NA,5,3,NA,NA,NA,NA,NA,NA,76,3,2
"621","LS516509","Food preparation assistants","9",3,"Offentlig administration, undervisning og sundhed",9,3,2,1,2050.42777707812,1,NA,68,NA,1,1,1,1,1,1,1,1,4,2,9,5,3,3,5,5,5,5,5,3,3,3,3,3,1,4,2,4,4,2,NA,NA,5,3,NA,NA,5,3,NA,NA,5,3,NA,NA,5,3,NA,NA,5,3,NA,NA,5,3,NA,NA,5,3,NA,NA,5,3,NA,NA,NA,NA,NA,NA,68,3,13
"622","LS516655","Assemblers","8",6,"Industri, råstofindvinding og forsyningsvirksomhed",2,2,2,2,1253.00410514606,1,NA,84,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,2,2,2,2,2,2,2,2,2,2,5,2,3,1,1,2,2,5,3,NA,NA,5,3,NA,NA,5,9,NA,NA,1,1,2,1,2,1,2,1,1,1,2,1,1,1,2,1,1,1,2,1,NA,NA,NA,NA,96,3,13
"623","LS517420","Health professionals","2",8,"Offentlig administration, undervisning og sundhed",9,2,3,2,1050.18138574958,1,NA,34,NA,1,1,1,1,2,2,1,5,1,1,5,1,2,2,2,4,5,5,3,3,3,3,3,3,2,5,5,5,2,3,1,1,5,3,NA,NA,5,3,NA,NA,5,3,NA,NA,5,3,NA,NA,5,3,NA,NA,5,3,NA,NA,5,3,NA,NA,5,3,NA,NA,NA,NA,NA,NA,10,3,1
"624","LS517816","Health professionals","2",10,"Offentlig administration, undervisning og sundhed",9,1,3,2,1075.37468286508,1,NA,70,NA,1,2,2,1,2,2,1,1,1,2,1,2,3,4,1,1,2,3,3,2,2,1,2,2,3,4,4,1,1,1,1,2,4,1,NA,NA,4,1,NA,NA,3,1,3,1,1,1,2,1,1,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,NA,NA,NA,NA,78,1,13
"625","LS518964","None","None",1,"Erhvervsservice",8,2,1,2,4576.04363829302,2,1,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,3,3,67,3,1
"626","LS519101","Legal, social and cultural professionals","2",4,"Erhvervsservice",8,3,2,2,798.603043929009,1,NA,38,NA,1,1,1,1,2,2,2,3,2,2,3,3,2,2,4,4,3,5,5,3,3,3,3,3,2,5,3,4,3,3,3,1,5,3,NA,NA,4,3,NA,NA,2,3,3,1,5,3,NA,NA,5,3,NA,NA,5,3,NA,NA,5,3,NA,NA,5,3,NA,NA,NA,NA,NA,NA,30,3,13
"627","LS519930","None","None",8,"Offentlig administration, undervisning og sundhed",9,1,2,1,2018.05509792215,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48,3,7
"628","LS520514","Science and engineering professionals","2",8,"Industri, råstofindvinding og forsyningsvirksomhed",2,2,3,4,1104.90457294443,1,NA,2,NA,1,1,1,1,3,1,1,4,2,1,4,2,1,3,1,1,4,3,3,3,3,3,3,3,1,5,4,4,2,1,2,2,5,3,NA,NA,3,3,3,3,2,3,1,1,1,1,1,1,5,3,NA,NA,3,1,1,1,5,3,NA,NA,5,3,NA,NA,NA,NA,NA,NA,4,1,11
"629","LS520694","Customer services clerks","4",9,"Offentlig administration, undervisning og sundhed",9,2,2,2,2543.19719544714,1,NA,77,NA,1,1,1,1,1,1,1,1,4,3,2,5,3,3,2,3,5,5,3,3,3,3,3,3,3,4,1,2,2,3,3,1,5,3,NA,NA,5,3,NA,NA,2,3,3,1,5,3,NA,NA,5,3,NA,NA,4,3,NA,NA,5,3,NA,NA,5,3,NA,NA,NA,NA,NA,NA,77,3,3
"630","LS520998","Electrical and electronic trades workers","7",5,"Bygge og anlæg",3,1,2,2,4411.98735454413,1,NA,84,NA,2,NA,NA,NA,2,2,2,4,2,2,3,3,3,3,4,3,4,5,5,NA,NA,NA,NA,NA,1,5,2,1,2,NA,1,1,2,NA,1,2,5,NA,NA,NA,5,NA,NA,NA,5,NA,NA,NA,5,NA,NA,NA,5,NA,NA,NA,5,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,84,3,9
"631","LS522163","General and keyboard clerks","4",7,"Offentlig administration, undervisning og sundhed",9,1,3,2,3658.67674045022,1,NA,48,NA,1,1,1,1,4,2,2,4,1,2,5,5,3,3,4,3,3,5,4,1,1,3,1,3,3,2,4,2,2,1,3,2,5,3,NA,NA,3,1,3,2,1,1,3,1,5,3,NA,NA,5,3,NA,NA,5,3,NA,NA,5,3,NA,NA,5,3,NA,NA,NA,NA,NA,NA,48,3,4
"632","LS525450","Business and administration associate professionals","3",2,"Erhvervsservice",8,2,2,3,1141.65747394983,1,NA,18,NA,1,1,1,2,2,2,1,4,2,2,4,3,2,1,1,2,5,5,4,1,1,2,1,1,1,4,1,1,2,3,3,1,1,3,2,1,2,1,1,1,1,1,2,1,5,3,NA,NA,5,3,NA,NA,2,3,1,1,1,3,1,1,1,1,1,1,NA,NA,NA,NA,18,3,13
"633","LS526827","Sales workers","5",8,"Kultur, fritid og anden service",10,1,2,1,2018.05509792215,1,NA,48,NA,2,NA,NA,NA,1,1,1,3,3,2,1,1,1,2,1,2,2,5,2,NA,NA,NA,NA,NA,1,5,2,2,3,NA,2,1,1,NA,1,1,3,NA,3,4,3,NA,3,4,3,NA,2,2,5,NA,NA,NA,4,NA,NA,NA,2,NA,3,1,1,NA,1,1,NA,NA,NA,NA,17,3,13
"634","LS527902","Teaching professionals","2",7,"Offentlig administration, undervisning og sundhed",9,2,3,3,1548.9674729405,1,NA,71,NA,1,1,1,1,1,2,2,4,2,3,4,2,1,3,2,2,1,4,4,1,1,1,1,1,2,5,2,3,1,1,2,1,5,3,NA,NA,5,3,NA,NA,4,3,NA,NA,5,3,NA,NA,5,3,NA,NA,2,3,2,1,5,3,NA,NA,5,3,NA,NA,NA,NA,NA,NA,48,3,7
"635","LS528833","Building and related trades workers, excluding electricians","7",9,"Bygge og anlæg",3,2,2,2,2604.30904104405,1,NA,62,NA,1,2,2,2,1,1,2,3,3,2,3,3,2,1,5,1,1,5,5,2,2,1,2,3,2,5,4,2,1,1,1,1,2,2,1,1,4,2,NA,NA,2,1,9,1,5,3,NA,NA,5,3,NA,NA,5,3,NA,NA,5,3,NA,NA,5,3,NA,NA,NA,NA,NA,NA,62,1,13
"636","LS529185","Personal care workers","5",5,"Offentlig administration, undervisning og sundhed",9,1,2,2,3333.32365082548,1,NA,64,NA,1,2,2,1,1,2,2,3,2,3,3,3,3,3,4,3,3,4,3,1,1,1,2,2,2,4,4,3,1,1,1,1,3,2,2,2,2,2,1,1,2,1,1,1,5,3,NA,NA,5,3,NA,NA,2,1,1,1,2,1,1,1,2,1,1,1,NA,NA,NA,NA,64,3,4
"637","LS529530","Production and specialised services managers","1",8,"Offentlig administration, undervisning og sundhed",9,2,3,4,998.531980583745,1,NA,48,NA,1,1,1,1,3,2,2,5,1,1,4,2,2,2,1,3,4,5,5,3,3,3,3,3,1,4,2,1,2,3,1,1,3,3,3,2,4,3,NA,NA,1,3,3,2,5,3,NA,NA,5,3,NA,NA,3,3,3,2,5,3,NA,NA,5,3,NA,NA,NA,NA,NA,NA,17,2,7
"638","LS529917","Drivers and mobile plant operators","8",5,"Handel og transport",4,2,2,3,2051.18905721784,1,NA,28,NA,1,1,1,1,1,1,2,3,2,3,3,4,2,1,3,4,4,5,5,3,3,3,3,3,1,5,3,3,4,3,NA,NA,5,3,NA,NA,5,3,NA,NA,2,3,3,3,5,3,NA,NA,5,3,NA,NA,5,3,NA,NA,5,3,NA,NA,5,3,NA,NA,NA,NA,NA,NA,28,3,13
"639","LS530134","Refuse workers and other elementary workers","9",4,"Offentlig administration, undervisning og sundhed",9,3,2,1,1052.998602943,1,NA,98,NA,1,1,1,1,1,1,1,3,4,3,4,1,1,1,1,3,3,5,4,3,3,3,3,3,2,5,3,3,4,3,NA,NA,5,3,NA,NA,5,3,NA,NA,1,3,3,1,5,3,NA,NA,5,3,NA,NA,5,3,NA,NA,5,3,NA,NA,3,3,2,2,NA,NA,NA,NA,98,3,1
"640","LS530776","Drivers and mobile plant operators","8",4,"Offentlig administration, undervisning og sundhed",9,1,2,2,1970.89317582323,1,NA,93,NA,1,1,1,1,1,1,1,1,4,3,4,3,2,3,5,3,5,2,5,3,3,3,3,3,2,5,2,3,4,3,NA,NA,5,3,NA,NA,5,3,NA,NA,5,3,NA,NA,5,3,NA,NA,5,3,NA,NA,5,3,NA,NA,5,3,NA,NA,5,3,NA,NA,NA,NA,NA,NA,93,3,8
"641","LS531471","General and keyboard clerks","4",9,"Offentlig administration, undervisning og sundhed",9,3,3,4,704.655638394283,1,NA,79,NA,1,1,1,1,2,2,1,4,2,2,3,2,2,2,2,2,1,3,4,3,3,3,3,3,2,4,3,4,1,3,3,1,1,3,3,1,4,3,NA,NA,2,3,3,1,5,3,NA,NA,5,3,NA,NA,5,3,NA,NA,5,3,NA,NA,5,3,NA,NA,NA,NA,NA,NA,45,2,8
"642","LS531664","Handicraft and printing workers","7",2,"Offentlig administration, undervisning og sundhed",9,3,2,2,994.692706384498,1,NA,97,NA,9,NA,NA,NA,3,1,1,3,2,3,3,5,3,1,5,5,5,5,5,NA,NA,NA,NA,NA,2,5,3,5,5,NA,NA,NA,5,NA,NA,NA,5,NA,NA,NA,5,NA,NA,NA,5,NA,NA,NA,5,NA,NA,NA,5,NA,NA,NA,5,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,97,3,4
"643","LS531912","None","None",4,"Offentlig administration, undervisning og sundhed",9,1,2,1,1716.49761680923,2,1,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,6,1,52,3,7
"644","LS531991","Teaching professionals","2",9,"Offentlig administration, undervisning og sundhed",9,1,3,2,3501.3837429505,1,NA,14,NA,1,1,1,2,1,1,1,2,2,2,5,1,2,3,1,1,1,5,3,1,1,3,1,1,2,4,4,4,1,3,3,1,5,3,NA,NA,5,3,NA,NA,3,3,3,3,5,3,NA,NA,5,3,NA,NA,5,3,NA,NA,5,3,NA,NA,2,1,3,4,NA,NA,NA,NA,62,3,13
"645","LS532177","Business and administration professionals","2",8,"Kultur, fritid og anden service",10,1,3,4,1822.2474056761,1,NA,48,NA,1,1,1,1,3,1,1,3,2,2,5,1,2,3,2,2,2,5,3,1,1,3,3,3,1,5,1,2,2,3,3,1,4,3,NA,NA,4,3,NA,NA,1,3,3,1,5,3,NA,NA,5,3,NA,NA,3,1,3,2,5,3,NA,NA,5,3,NA,NA,NA,NA,NA,NA,48,2,4
"646","LS532216","Personal service workers","5",6,"Offentlig administration, undervisning og sundhed",9,2,3,1,1413.23114824481,1,NA,91,NA,1,1,2,1,2,2,2,2,3,3,2,3,4,3,4,4,2,1,4,1,3,3,3,3,2,5,2,3,4,3,NA,NA,1,3,2,1,4,3,NA,NA,3,3,2,1,5,3,NA,NA,5,3,NA,NA,5,3,NA,NA,5,3,NA,NA,5,3,NA,NA,NA,NA,NA,NA,57,3,1
"647","LS532848","None","None",3,"Kultur, fritid og anden service",10,1,1,1,5380.63185989961,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,1,1,68,3,1
"648","LS535158","Electrical and electronic trades workers","7",1,"Bygge og anlæg",3,2,2,3,3554.96527007854,1,NA,97,NA,1,1,2,1,1,1,2,3,3,3,3,2,2,3,3,2,5,5,5,3,3,3,3,3,1,4,2,2,2,3,3,1,4,3,NA,NA,5,3,NA,NA,4,3,NA,NA,5,3,NA,NA,5,3,NA,NA,5,3,NA,NA,5,3,NA,NA,5,3,NA,NA,NA,NA,NA,NA,58,3,13
"649","LS536150","Business and administration associate professionals","3",6,"Industri, råstofindvinding og forsyningsvirksomhed",2,2,2,4,1068.54425813598,1,NA,21,NA,1,2,2,2,1,1,2,5,2,2,4,3,4,3,4,4,4,5,4,2,1,2,3,3,1,5,1,2,3,2,3,1,5,2,NA,NA,3,2,3,1,3,2,3,1,5,3,NA,NA,5,3,NA,NA,5,3,NA,NA,5,3,NA,NA,5,3,NA,NA,NA,NA,NA,NA,3,3,3
"650","LS536640","Metal, machinery and related trades workers","7",5,"Handel og transport",4,2,2,2,2658.28691939113,1,NA,84,NA,1,1,1,1,1,1,1,3,2,2,3,2,1,2,2,4,1,5,4,1,1,2,1,1,1,5,3,3,2,3,2,1,1,3,3,1,5,3,NA,NA,1,3,3,2,1,3,3,2,5,3,NA,NA,2,3,1,1,4,3,NA,NA,1,3,3,2,NA,NA,NA,NA,84,3,13
"651","LS536861","Teaching professionals","2",6,"Offentlig administration, undervisning og sundhed",9,2,3,3,1228.77130123473,1,NA,16,NA,1,1,1,1,1,2,2,3,2,2,3,2,3,4,2,3,2,5,3,1,1,2,3,2,2,4,3,3,1,3,2,1,5,2,NA,NA,5,3,NA,NA,1,1,2,1,5,3,NA,NA,5,3,NA,NA,1,3,2,1,4,3,NA,NA,1,3,2,1,NA,NA,NA,NA,64,3,3
"652","LS537439","None","None",8,"Offentlig administration, undervisning og sundhed",9,1,3,1,1873.89681084194,2,1,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,48,3,7
"653","LS537838","Protective services workers","5",8,"Industri, råstofindvinding og forsyningsvirksomhed",2,2,1,4,1672.63117558354,1,NA,23,NA,1,2,2,1,1,1,3,1,3,3,2,3,5,3,1,1,1,4,5,2,1,3,3,1,1,5,1,1,4,3,NA,NA,5,3,NA,NA,5,3,NA,NA,3,3,2,1,5,3,NA,NA,5,3,NA,NA,5,3,NA,NA,5,3,NA,NA,5,3,NA,NA,NA,NA,NA,NA,48,3,98
"654","LS538191","Health professionals","2",8,"Offentlig administration, undervisning og sundhed",9,2,3,4,998.531980583745,1,NA,39,NA,1,1,1,1,2,3,2,3,2,3,4,3,3,3,4,3,4,5,4,1,1,3,3,1,2,4,4,2,1,3,1,2,5,3,NA,NA,5,3,NA,NA,1,3,2,2,5,3,NA,NA,5,3,NA,NA,4,3,NA,NA,5,3,NA,NA,5,3,NA,NA,NA,NA,NA,NA,48,3,8
"655","LS538544","Science and engineering associate professionals","3",3,"Industri, råstofindvinding og forsyningsvirksomhed",2,2,2,3,2651.09182879068,1,NA,42,NA,1,1,1,1,3,2,2,3,3,4,3,2,2,2,2,3,2,3,4,3,3,3,3,3,2,4,3,3,1,3,3,2,4,3,NA,NA,4,3,NA,NA,2,3,3,2,5,3,NA,NA,5,3,NA,NA,5,3,NA,NA,5,3,NA,NA,5,3,NA,NA,NA,NA,NA,NA,33,3,1
"656","LS539593","Health professionals","2",7,"Offentlig administration, undervisning og sundhed",9,1,3,2,3658.67674045022,1,NA,39,NA,1,1,1,1,2,3,3,3,3,2,3,2,2,2,2,4,2,5,4,1,1,2,1,1,2,4,4,3,4,1,NA,NA,5,3,NA,NA,5,3,NA,NA,1,1,2,2,5,3,NA,NA,5,3,NA,NA,5,3,NA,NA,5,3,NA,NA,5,3,NA,NA,NA,NA,NA,NA,39,3,15
"657","LS539948","Labourers in mining, construction, manufacturing and transport","9",8,"Bygge og anlæg",3,2,1,2,1724.28058074938,1,NA,6,NA,1,1,2,1,2,2,2,3,2,3,3,2,3,2,2,2,3,5,4,2,2,3,3,3,2,3,4,4,4,3,NA,NA,1,1,2,1,5,3,NA,NA,4,3,NA,NA,5,3,NA,NA,5,3,NA,NA,5,3,NA,NA,5,3,NA,NA,5,3,NA,NA,NA,NA,NA,NA,6,3,98
"658","LS540156","Stationary plant and machine operators","8",6,"Handel og transport",4,3,3,3,551.655561674365,1,NA,64,NA,1,1,1,1,1,1,3,4,3,1,5,2,1,2,1,4,5,5,5,3,3,3,3,3,1,4,2,4,4,3,NA,NA,5,3,NA,NA,5,3,NA,NA,2,3,2,1,5,3,NA,NA,5,3,NA,NA,1,3,3,1,1,3,2,1,5,3,NA,NA,NA,NA,NA,NA,64,2,7
"659","LS540577","Health associate professionals","3",8,"Offentlig administration, undervisning og sundhed",9,2,3,4,998.531980583745,1,NA,48,NA,1,1,1,1,1,1,2,3,2,2,4,3,2,2,2,3,2,5,4,3,3,3,3,3,1,5,3,2,1,3,1,1,5,3,NA,NA,4,3,NA,NA,2,3,1,1,5,3,NA,NA,5,3,NA,NA,3,3,1,1,5,3,NA,NA,5,3,NA,NA,NA,NA,NA,NA,48,3,8
"660","LS541880","Numerical and material recording clerks","4",10,"Industri, råstofindvinding og forsyningsvirksomhed",2,2,2,2,900.490143102891,1,NA,53,NA,1,1,1,1,1,1,1,4,2,2,2,1,1,2,1,4,4,5,5,1,1,2,1,1,2,5,5,2,1,1,2,1,5,3,NA,NA,4,3,NA,NA,1,3,2,1,5,3,NA,NA,5,3,NA,NA,1,3,2,1,5,3,NA,NA,5,3,NA,NA,NA,NA,NA,NA,53,3,7
